id,timestamp,author_id,author_username,content,attachments
1333967042197328073,2025-01-29T01:08:46.769000+00:00,350235241249767425,shannelle_,"**Heiken-Ashi EMA Crossover Trading Strategy**

***Inspos:*** https://www.youtube.com/watch?v=G4-MPsYeqSw , https://www.investopedia.com/trading/heikin-ashi-better-candlestick/

**Indicators Used**:
- 30-period EMA 
- 50-period EMA 
- Heiken-Ashi Close Price

**Entry**

- 30-EMA crosses above 50-EMA (indicating a bullish trend).
- Heiken-Ashi close price is above the 30-EMA (confirming bullish momentum).
- Stop loss is set at 5% below the entry price.

**Exit **

- 30-EMA crosses below 50-EMA (indicating a trend reversal).
- Heiken-Ashi close price drops below the 30-EMA (showing weakness in trend).",0
1333370866494341203,2025-01-27T09:39:47.405000+00:00,893679026911195157,nyl_lin,"**CCI + MA Crossover Pullback Buy Strategy**

Source: https://medium.com/@redsword_23261/cci-ma-crossover-pullback-buy-strategy-67c46d199e44

**Indicators Used**
* Commodity Channel Index (CCI): 
Parameters: Source (e.g., close price), Period (e.g., 20), Overbought threshold (e.g., +100), Oversold threshold (e.g., -100).
*Fast Moving Average (Fast MA):  Period  9
* Slow Moving Average (Slow MA):  Period 21


**Buy Entry (Long Position):**
* The Fast MA is above the Slow MA (bullish crossover).
* The CCI is below the oversold threshold (e.g., -100).

**Sell Entry (Short Position):**
* The Fast MA is below the Slow MA (bearish crossover).
* The CCI is above the overbought threshold (e.g., +100).

**Exit Long:**
 * Price closes below the Slow MA.
 * The CCI rises above the overbought threshold (e.g., +100).
 * Close the long position.

**Exit Short:**
 * Price closes above the Slow MA.
 * The CCI falls below the oversold threshold (e.g., -100).
 * Close the short position.",0
1333013695118180442,2025-01-26T10:00:31.113000+00:00,849973198300643348,mridodablecrypto,"**Dual Ribbon Money Flow**

**Indicators**
Alert DualRibbon - JustUncleL
Twiggs Money Flow [TMF]- LazyBear

**Settings**
Dual Ribbon [REMOVE LONG AND SHORT IN STYLE]
Fast Ribbon L MA - 3
Fast Ribbon U Length - 17
SLOW MA Ribbon Lower - 23
SLOW MA Ribbon Upper - 45

TMF
Default Settings

NOTE: Both indicator share their pinescript


**Trading Guide**

⭐**-LONG-**⭐

• Ribbon Cross
• Price above 2-3 line
• TMF above 0.0
• Candle change color

⭐**-SHORT-**⭐

• Ribbon Cross
• Price below 2-3 line
• TMF below 0.0
• Candle change color

⭐**-STOPLOSS-**⭐

• RIBBON's LOW (long)
• RIBBON's HIGH (short)

⭐**-TAKE PROFIT-**⭐

• 1:2
• or whatever your target is



HAPPY TRADING EVERYONE!",1
1332185693786738729,2025-01-24T03:10:20.212000+00:00,350235241249767425,shannelle_,"** 3 Down, 3 Up Strategy**

Source: https://www.tradingview.com/script/jsDwv2Mp-3-Down-3-Up-Strategy/

**Indicators Used:**

-Close Price
-200-Period Exponential Moving Average (EMA - Optional Only)

**Entry Conditions:**

1. Consecutive Down Closes - identify a sequence of 3 consecutive bearish closes, where each close is lower than the previous close.
2. Time Window - Ensure the entry signal occurs within the specified start and end time.
3. EMA Filter (Optional) - If enabled, verify that the current close is above the 200-period EMA to confirm alignment with the bullish trend.
4. Execute a buy order at the close of the third bearish candle that meets the criteria.


**Exit Condition: **

1. A sell signal is generated when there are 3 consecutive bullish closes, where each close is higher than the previous close.
2. Close the position immediately after the third consecutive bullish close.",1
1331552047224455182,2025-01-22T09:12:27.099000+00:00,893679026911195157,nyl_lin,"**On Balance Volume (OBV) Strategy **

*Source: https://forextester.com/blog/on-balance-volume-indicator*

**Indicators Used:**
* On Balance Volume (OBV)
* Moving Average (MA) 20

**Buy Entry (Long):**

* OBV crosses above its Moving Average (MA) from below.
*  Price forms lower lows, but OBV forms higher lows.
*  OBV shows a sharp upward move, indicating strong buying interest.

**Sell Entry (Short):**

* OBV crosses below its Moving Average (MA) from above.
* Price forms higher highs, but OBV forms lower highs.
* OBV shows a sharp downward move, indicating strong selling interest.

**Exit Long:**
*  OBV crosses below its MA, signaling a potential weakening of the uptrend.
*  Price reaches a predefined resistance level or hits a take-profit target.

**Exit Short:**
*  OBV crosses above its MA, signaling a potential weakening of the downtrend.
*  Price reaches a predefined support level or hits a take-profit target.",1
1331058334077419592,2025-01-21T00:30:36.712000+00:00,849973198300643348,mridodablecrypto,"**TUX SCALPING LINE**

**Indicator**
Tux EMA Scalper
Scalping Line

**Settings**
Tux EMA Scalper
Check EMA and red Plot and Input 28 Source close

Scalping line
Source hl2
Percent 1
Main Period 100
Signal Period 1


**Trading Guidelines**

Crypto: BTCUSDT (Futures)
Timeframe: 5minutes


**-LONG ENTRY-**

⭐ Price above TUX Scalper (Blue Line) better if both
⭐ Scalping line above 0.00
⭐ Green Scalping line

**-SHORT ENTRY-**

⭐ Price below TUX Scalper (Blue Line) better if both
⭐ Scalping line below 0.00
⭐ Red Scalping line

**-STOPLOSS-**
⭐ Swing Low for Long
⭐ Swing High for Short

**-Take Profit-**

⭐ Twice the stoploss


Note: Adding confluence can make this strategy better.

Do backtest before using this as your trading strategy!",3
1330833705341550613,2025-01-20T09:38:01.048000+00:00,893679026911195157,nyl_lin,"**5-8-13 Simple Moving Average (SMA) Day Trading Strategy**

Source : https://www.investopedia.com/articles/active-trading/010116/perfect-moving-averages-day-trading.asp

**Indicators Used:**

* 5-period SMA: Represents short-term price momentum.
* 8-period SMA: Acts as an intermediate filter.
* 13-period SMA: Represents longer-term trends within the intraday timeframe.


**Buy Entry (Long):**

* The 5-period SMA crosses above the 8-period SMA.
* Both the 5-period and 8-period SMAs are above the 13-period SMA.
* All SMAs have positive slopes, indicating upward momentum.


**Sell Entry (Short):**

* The 5-period SMA crosses below the 8-period SMA.
* Both the 5-period and 8-period SMAs are below the 13-period SMA.
* All SMAs have negative slopes, indicating downward momentum.


**Exit Long:**

* The 5-period SMA crosses below the 8-period SMA.
* Price closes below the 13-period SMA.


**Exit Short:**

* The 5-period SMA crosses above the 8-period SMA.
* Price closes above the 13-period SMA.",1
1330775378972774410,2025-01-20T05:46:14.958000+00:00,350235241249767425,shannelle_,"**CryptoMomentum Scalper** 🦾 

Source: https://doi.org/10.1080/08874417.2018.1552090

**Timeframe**: 15 mins (Most Effective)

**Indicators Used:**

-Relative Strength Index (RSI)
-Stochastic Oscillator
-Williams %R
-Moving Average Convergence Divergence (MACD)
-On-Balance Volume (OBV)

**Specific Entry**


1.**RSI:** Moves from an oversold region (< 30) and begins trending upward.
2.**Stochastic Oscillator**: Crosses above 20 from below.
3.**Williams %R:** Exits the oversold region, crossing above -80.
4.**MACD:** The MACD line crosses above the signal line.
5.**OBV**: Shows increasing volume, indicating accumulation.

For confirmation, the majority of indicators (3 out of 5) must align.


**Specific Exit**


1.**RSI:** Moves from an overbought region (> 70) and begins trending downward.
2.**Stochastic Oscillator:** Crosses below 80 from above.
3.**Williams %R:** Exits the overbought region, crossing below -20.
4.**MACD:** The MACD line crosses below the signal line.
5.**OBV:** Shows decreasing volume, signaling distribution.

Similar to entry, at least 3 out of 5 indicators must align to confirm the exit signal.",1
1329246322414452746,2025-01-16T00:30:19.466000+00:00,893679026911195157,nyl_lin,"**(Long) EMA + Stochastic RSI**

*Source: https://www.tradingview.com/script/ViCQTwQB/*

**Indicators:**

4-Hour EMA:
* Fast EMA: 24-period.
* Slow EMA: 33-period.

Stochastic RSI:
* K Period: 3.
* D Period: 3.
* RSI Length: 16.
* Stochastic Length: 5.

**Entry Conditions (Long):**
*  The chart timeframe must be ≤ 4 hours.
* The 4-hour Fast EMA (24) must be above the Slow EMA (33), indicating an uptrend.
* The Stochastic RSI K line crosses above the D line, and the intersection occurs below 20 (oversold condition).
* If all three conditions are met, enter a long position.

**Exit Conditions (Long):**
*  The Stochastic RSI K line crosses below the D line, signaling a potential reversal or loss of momentum.",1
1328296771054731437,2025-01-13T09:37:08.780000+00:00,893679026911195157,nyl_lin,"**100 SMA with MFI Strategy**

*Source: https://tradingtact.com/money-flow-index*

**Indicators Used:**
Money Flow Index (MFI):
* Period: 14 (default)
* Overbought/Oversold Levels: 80/20

Simple Moving Average (SMA):
* Period: 100 (default)

**Buy Entry (Long):**
* The price is above the 100-period SMA (indicating an uptrend).
* The MFI crosses above 20 from below (indicating the end of oversold conditions and a potential trend resumption).

**Sell Entry (Short):**
* The price is below the 100-period SMA (indicating a downtrend).
* The MFI crosses below 80 from above (indicating the end of overbought conditions and a potential trend resumption).


**Exit Long:**
* The MFI crosses below 80 (indicating potential overbought conditions).
* The price crosses below the 100-period SMA.

**Exit Short:**
* The MFI crosses above 20 (indicating potential oversold conditions).
* The price crosses above the 100-period SMA.",1
1328164148751765534,2025-01-13T00:50:09.159000+00:00,849973198300643348,mridodablecrypto,"**RK10 x RCI Ribbon Strategy**


**Indicators**
RK's 10 MA Types Ribbons
RCI Ribbon

**Settings**
RK
source : close
Movine Average Setup : LSMA
the rest default

RCI Ribbon
Default Settings 
Change ribbon color

**Trading Guidelines**
Crypto: BTCUSDT(futures)
Timeframe: 1hour



**Entry conditions**

**-LONG-**

⭐ RK Green
⭐ RCI Ribbon black and orange crossed
⭐ Green RCI below black and orange line
⭐ Rocket(Buy) signal

**-SHORT-**

⭐ RK Purple
⭐ RCI Ribbon Green and orange crossed
⭐ Green RCI line above both black and orange line
⭐ Skull(sell) signal

**-STOPLOSS-**

⭐ Rockets low for LONG
⭐ Skulls high for SHORT

**-TAKEPROFIT-**

⭐ 2x stoploss
⭐ 3x stoploss


NOTE: adding confluence may help with your take profit area",1
1326666116306571354,2025-01-08T21:37:30.392000+00:00,849973198300643348,mridodablecrypto,"**Keltner Channel x CCI Strategy**

**Indicators**

Keltner Channel
Klinger Oscillator

**Settings**

Keltner Channel: 20-period EMA, 2 ATR multiplier

Klinger Oscillator: Default

**Trading Rules**


**Crypto:** XRPUSDT (Futures)
**Timeframe:** 1 Hour

**LONG**
⭐ Klinger above 0
⭐ Price is above middle band
⭐ Klinger crosses

**SHORT**
⭐ Klinger below 0
⭐ Price below middle band
⭐ Klinger crosses

**Stop Loss**
⭐ Long – Lower band after entering trade
⭐ Short – upper band after entering a trade

**Take Profit**
⭐ 2x stop loss
⭐ 3x stop loss




Adding confluence can make the strategy even better! 2025 is your year bro don't stop!",2
1326478075403304971,2025-01-08T09:10:17.947000+00:00,893679026911195157,nyl_lin,"**ADXR Strategy**

*Source https://www.dolphintrader.com/average-directional-movement-index-rating-adxr-forex-strategy/*

**Indicators:**

* ADXR (Average Directional Movement Index Rating):
Levels: 25.0000 and 40.0000
Indicates trend strength:
Above 25.0000: Strong trend
Above 40.0000: Very strong trend
* 100 Pips Momentum Indicator:
Blue Line: Momentum signal
Red Line: Baseline

**Long Entry (Buy)**
*  Momentum Crossover: The blue line of the 100 Pips Momentum indicator crosses the red line from below.
*  ADXR Trend Strength: ADXR line is above 25.0000 (strong trend) or 40.0000 (very strong trend).
*  Directional Confirmation: The +DI line (dotted YellowGreen) is above the -DI line (dotted wheat), indicating a bullish trend.

**Short Entry (Sell)**
*  Momentum Crossover: The blue line of the 100 Pips Momentum indicator crosses the red line from above.
*  ADXR Trend Strength: ADXR line is above 25.0000 (strong trend) or 40.0000 (very strong trend).
*  Directional Confirmation: The -DI line (dotted wheat) is above the +DI line (dotted YellowGreen), indicating a bearish trend.


**Exit Long (Buy Position)**
*  Momentum Reversal: The blue line of the 100 Pips Momentum indicator crosses the red line downward.
ADXR Weakening:
* ADXR breaks below the 40.0000 level: Trend is no longer very strong.
* ADXR breaks below the 25.0000 level: Trend strength is winding down.
* Directional Reversal: The -DI line crosses above the +DI line.

**Exit Short (Sell Position)**
* Momentum Reversal: The blue line of the 100 Pips Momentum indicator crosses the red line upward.
ADXR Weakening:
* ADXR breaks below the 40.0000 level: Trend is no longer very strong.
* ADXR breaks below the 25.0000 level: Trend strength is winding down.
* Directional Reversal: The +DI line crosses above the -DI line.",1
1325970524249129042,2025-01-06T23:33:28.322000+00:00,350235241249767425,shannelle_,"**1-Minute EMA and Stochastic Oscillator Scalping**

https://howtotrade.com/wp-content/uploads/2024/04/1-Minute-Scalping-Strategy.pdf

**Indicators Used:**

-50 Exponential Moving Average (EMA)
-200 Exponential Moving Average (EMA)
-Stochastic Oscillator


**Buy Entry Conditions:**

-The current price must be above both the 50 EMA and the 200 EMA, indicating that the market is in a bullish phase.
-Enter a buy trade immediately when the Stochastic Oscillator crosses above 20. This signals that momentum is shifting upwards.

**Sell Entry Conditions:**

-The current price must be below both the 50 EMA and the 200 EMA, indicating a bearish market condition.
-Enter a sell trade immediately when the Stochastic Oscillator crosses below 80. This indicates that momentum is shifting downwards.


**Stop Loss:**

-For Long Positions (Buy) -  Place the stop loss 1 to 2 pips below the closest swing low.
-For Short Positions (Sell) - Place the stop loss 1 to 2 pips above the closest swing high.


**Take Profit:**

-Set a target profit at a 1.5 risk-reward ratio relative to your stop loss.
-Alternatively, manually close the trade when the Stochastic Oscillator reaches overbought levels (above 80) for long trades or oversold levels (below 20) for short trades.",2
1325751134526115872,2025-01-06T09:01:41.736000+00:00,893679026911195157,nyl_lin,"**Keltner Channel Breakout and Trend-Following Strategy**

*Source: https://www.babypips.com/learn/forex/keltner-channel*

**Indicators:**
Middle Line: 20-period Exponential Moving Average (EMA).
Upper Line: Middle Line + (2 x 10-period Average True Range (ATR)).
Lower Line: Middle Line - (2 x 10-period ATR).


**Buy Entry (Long):**
Price closes above the Upper Line, indicating a breakout.
The trend is confirmed by higher highs and higher lows.

**Sell Entry (Short):**
Price closes below the Lower Line, indicating a breakout.
The trend is confirmed by lower highs and lower lows.


**Exit Long:**
Price closes below the Middle Line, indicating a potential reversal.

**Exit Short:**
Price closes above the Middle Line, indicating a potential reversal.",1
1325015309551145020,2025-01-04T08:17:47.391000+00:00,849973198300643348,mridodablecrypto,"**RSI Divergence x TOSMA Strategy**

**Indicators**

TMA + OSMA - skyline trader
RSI Divergence Indicator

**Settings**
Default for both indicator

**Trading Rules**

**Crypto:** BTCUSDT (Futures)
**Timeframe:** 2 Hour


**-LONG-**
**⭐** Bull signal
**⭐** Blue and Green TSMA Crossover
**⭐** Price above green line

**-SHORT-**
**⭐** Bear signal
**⭐** Blue and Red TSMA Crossover
**⭐** Price below Red Line

**-Stoploss-**
**⭐** Long - Swing Low
**⭐** Short - Swing High

**-Take Profit-**
**⭐** Twice stoploss
**⭐** Thrice stoploss



Goodluck and happy trading!! 2025 is the year to make money",2
1324627437262340106,2025-01-03T06:36:31.431000+00:00,350235241249767425,shannelle_,"**Supertrend with ADX and EMA**

https://www.tradingview.com/script/ChaVrUF9-Triple-Supertrend-with-EMA-and-ADX-strategy/

**Indicators Used:**

-Supertrend
-Average Directional Index (ADX)
-Exponential Moving Average (EMA)

**Long Entry Conditions:**

-All three Supertrend indicators must turn positive (indicating a bullish trend).
-Ensure that the ADX is above a specified level (commonly set at 25) to confirm trend strength.
-Check that the closing price is above the EMA (e.g., 34 EMA) to ensure alignment with the bullish trend.
-Execute a buy order when all conditions are met, or place a buy stop order a few pips above the high of the last bullish candle.

**Short Entry Conditions:**

-All three Supertrend indicators must turn negative (indicating a bearish trend).
-Verify that the ADX is above the specified level (e.g., 25) to confirm a strong downtrend.
-Confirm that the closing price is below the EMA.
-Execute a sell order immediately when all conditions are satisfied, or place a sell stop order a few pips below the low of the last bearish candle.


**Exit Condition Long:** Close the position when the first Supertrend indicator turns negative, signaling a potential trend reversal.
**Exit Condition Short:** Close the position when the first Supertrend indicator turns positive, indicating a potential upward trend.",1
1324297961513025579,2025-01-02T08:47:18.291000+00:00,893679026911195157,nyl_lin,"**The TEMA Crossover Strategy**

https://howtotrade.com/trading-strategies/triple-moving-average-crossover/

**Indicators:**
* 9 EMA: Short-term trend.
* 21 EMA: Medium-term trend.
* 55 EMA: Long-term trend.

**Entry Conditions:**
**Buy Entry (Long):**

* The 9 EMA crosses above the 21 EMA.
* Both 9 EMA and 21 EMA are above the 55 EMA.
* The price closes above the 9 EMA.

**Sell Entry (Short):**

* The 9 EMA crosses below the 21 EMA.
* Both 9 EMA and 21 EMA are below the 55 EMA.
* The price closes below the 9 EMA.

**Exit Conditions:**
**Exit Long:**

* The 9 EMA crosses below the 21 EMA, or
* The price closes below the 21 EMA.

**Exit Short:**

* The 9 EMA crosses above the 21 EMA, or
* The price closes above the 21 EMA.",1
1323210565979607063,2024-12-30T08:46:22.993000+00:00,893679026911195157,nyl_lin,"**Balance of Power Strategy**

*Source https://forexbee.co/balance-of-power-indicator/*

**Indicators Used:**
* Balance of Power (BOP): Measures the balance between buyers and sellers.
* Key Levels: 0, 1, and -1 to identify trends, overbought/oversold conditions, and divergences.

**Entry Conditions:**
**Buy Entry (Long):**

* BOP crosses above 0, indicating buying pressure.
* BOP crosses below -1 and then moves upward, suggesting selling pressure has been exhausted.
* Price makes lower lows, but BOP makes higher lows, indicating potential bullish reversal.

**Sell Entry (Short):**

* BOP crosses below 0, indicating selling pressure.
* BOP crosses above 1 and then moves downward, suggesting buying pressure has been exhausted.
* Price makes higher highs, but BOP makes lower highs, indicating potential bearish reversal.

**Exit Conditions:**
**Exit Long:**

* BOP crosses below 0, signaling a shift to selling pressure.
* Price approaches a known resistance level.

**Exit Short:**
* BOP crosses above 0, signaling a shift to buying pressure.
* Price approaches a known support level.",1
1321800448209846395,2024-12-26T11:23:04.718000+00:00,849973198300643348,mridodablecrypto,"**MEDIAN x HMA 15min Scalper**

**Indicators**
Median
Hull Moving Average

**Settings**
Median - Default ( you can remove the upper and lower band )
HMA - 15 Source hl2

**Trading Guidelines**
Crypto: BTC(futures)
Timeframe: 15minutes


**-LONG-**
• Price Above Hull moving average
• Green Median

**-SHORT-**
• Price Below Hull moving average
• Red Median

**-STOPLOSS-**
• Couple of points above or below HMA

**-TAKEPROFIT-**
• Twice our stoploss (conservative)
• Thrice the stoploss (add confluence for better trading)



Goodluck and happy trading everyone! You got this!!",2
1321627997903781950,2024-12-25T23:57:49.361000+00:00,893679026911195157,nyl_lin,"**Absolute Price Oscillator Divergence**

*Source: https://forexbee.co/absolute-price-oscillator/*

**Indicators: **
<:Greendot:1144591256270422057> Fast EMA: 11-period EMA
<:Greendot:1144591256270422057> Slow EMA: 21-period EMA
<:Greendot:1144591256270422057> Zero Line: Reference line at 0
The calculation of the APO indicator is simple.

APO formula = Value of Fast Period EMA – Value of Slow Period EMA

**Entry Conditions:**
**Buy Entry (Long):**

<:Greendot:1144591256270422057> APO crosses above the zero line from below.
<:Greendot:1144591256270422057> Confirmed by a bullish divergence (price makes lower lows, APO makes higher lows).

**Sell Entry (Short):**

<:Greendot:1144591256270422057> APO crosses below the zero line from above.
<:Greendot:1144591256270422057> Confirmed by a bearish divergence (price makes higher highs, APO makes lower highs).

**Exit Conditions:**
**Exit Long:**

<:Greendot:1144591256270422057> APO shows a bearish divergence.
<:Greendot:1144591256270422057> APO crosses below the zero line.

**Exit Short:**

<:Greendot:1144591256270422057> APO shows a bullish divergence.
<:Greendot:1144591256270422057> APO crosses above the zero line.",1
